state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn
AR,55.936028414653734,416.4636500260587,333-6296,no,yes,-0.6234665661611296,191.97589415112452,117.85269343215663,33.331343211435836,180.65720015414524,110.4150894740863,18.236259062748648,298.92084649508956,135.68970167215542,13.854107863672132,4.6251137253695,7.350269847998142,-4.060143314458079,-0.9431255255308022,False
TN,80.4659361083201,511.5800941263137,381-2745,no,no,-2.2831017108803575,235.03070453326487,108.14831273425331,42.760143941118095,265.0642742267595,96.11962687852885,22.372835700597278,214.18102311582865,101.93826607989389,6.883536031520283,2.6948937616831055,3.015458060055661,3.6781555783976616,3.271363136466307,False
FL,79.82628441667332,409.70151212105907,366-5918,no,no,2.121122175290699,224.8524467925532,68.61042288778675,37.666222591299466,201.4127355984996,126.94408559944398,19.17426893315774,178.63809433914946,109.76827981981164,3.249873398028427,12.955513885234486,4.550470915736525,1.9934942493851717,-1.8237685209080412,False
WV,82.12613147420569,409.20223293717817,389-4780,no,no,-4.815399604375252,208.8734845397591,60.071961644257925,36.59263802875048,174.70970987772589,70.025930452338,12.298463378990586,261.5762042763314,123.32720585287734,14.814386808566141,6.77777353337423,-1.3679509849623468,-0.7301847778324344,2.017757318033012,True
KY,101.91310018709078,410.9169492162776,404-4481,no,no,-4.739156091583274,186.44148447920853,115.93599508545685,32.38372464769083,254.38842361354708,97.27167834164008,24.6498943724032,274.4944497442975,142.04992788321763,15.511336252553793,10.923411719937029,10.211134578768208,3.951626978441313,1.8037047624049898,False
NE,44.216100719697735,420.920564310441,360-2329,no,no,32.998333565465614,220.35917491412675,111.398733183856,38.57208311411233,161.9910017263628,82.81860863445416,15.763733808239753,226.49560010781246,62.49229229542529,11.262420447170236,12.31546862624444,12.000894981104794,7.711700959482856,0.48893546227323204,False
IA,99.24167085611808,404.8583737197689,332-3544,no,no,20.47304158758043,69.37635894396638,102.60695774259132,15.819814887866547,172.29780327012082,81.36189260383715,12.56922720814033,244.80066693859226,83.39421706897552,12.007368525975341,-4.3486216072852475,1.870163851973317,4.493979612102282,1.94684625143145,False
ID,68.84862904495363,511.8325230934101,367-6005,no,no,32.63606838142569,150.39103004453585,90.46186083159665,27.388668750001,84.38827266712404,105.20967887465362,8.681087930730076,168.59847768806165,102.06988788134855,4.724435416508576,10.634938920469343,5.8623343446276674,4.441097641386691,2.5976004879452637,False
RI,134.81028516958577,412.93918713500244,346-5992,no,no,-1.8202465279426945,259.65787421082996,128.86405772544595,43.31829359523594,178.26412537037717,122.41821959594164,18.499163630181787,134.4053761382947,122.17133633663431,-1.2357560458417431,2.020045216325453,4.336539905067199,1.7291464106651953,5.078405274815847,False
MA,79.22668972442668,415.2390182178027,379-9859,no,no,31.796868547742733,159.50006694668232,117.30062411194821,29.053945104473033,117.03731810163696,89.87865720200536,10.695937772544948,270.63177641718914,97.35711119086983,11.013934572560498,15.611383945657128,3.7038596379657363,4.464659886021161,-3.19670293035613,False
IA,163.77271896838008,508.1002373931792,339-7684,yes,no,-1.1798938410664368,217.67373243886797,116.50345881309049,40.52655252081038,153.82701434272323,122.32435295165381,10.722462113328223,185.34178722237155,86.73330781996927,2.7079434430645524,14.393584485831097,12.001497402429981,10.270886832845754,0.8638996090849242,False
WY,78.25521680163817,416.68462346385894,396-4869,no,no,41.455644449867876,154.43962784972487,125.59921215692819,28.822706324556385,161.26483589053984,109.62869772004169,14.333267415197717,131.73254549699698,102.37376466195302,6.293199088858471,17.35674375900482,4.875575928419248,2.661960133718143,1.7457491865987889,False
HI,104.42784714416052,510.4103223519501,369-6890,no,no,-1.9847366532706858,112.31170282711095,65.21876740926541,20.346422713488938,108.25850939451473,67.30362666304762,10.637352240652008,244.73177458711817,76.35358203615048,14.852717533152019,11.030457160168318,-0.6760550322619467,6.864811796546601,4.582387122779711,True
WI,60.105069838101976,508.6551306790673,401-6392,no,yes,4.433508900024821,182.9301105102385,98.92327519541473,26.535849569457895,205.5555938574813,99.18083205197728,14.909941648152689,230.22541936343012,101.28501903947513,8.501584312206646,15.191328695541873,10.27926687694125,1.2728820246311083,2.7516284490123835,False
FL,181.5397519575302,411.8494836409579,370-9296,no,yes,39.464613919200715,217.7248758836077,79.37602576627174,29.94246214947902,238.64241710106944,67.9286219112749,16.897068183515938,241.7122832830728,83.88552341348537,9.003913800464245,11.320993637452634,7.232285373170868,0.23811303675826734,7.825285719829346,False
OH,77.28716901543461,408.8033225924775,398-6703,no,no,-2.421340561923966,146.71411476898777,111.46272711739789,29.695793615861874,178.76032878687448,130.95398931584964,16.6248670255679,91.59977126302961,87.64919829747741,1.3225171426013382,2.8335334737478526,2.143948816938935,6.736701066254863,0.7952074570055929,False
WI,119.44129106989863,411.3618436028722,366-2622,no,no,0.2835344801027189,176.33591236095694,95.1113244080842,32.17657233861839,203.43811678929714,86.59677349585716,19.89995385532504,205.27553537539976,78.62121613076492,9.312756121823055,12.814443474293206,11.387194780554681,3.9779719914105365,4.959640658075562,False
TX,67.20541466796712,409.2824431263625,336-5616,no,no,0.37204595581681504,234.59061056764378,77.74682904278198,40.08526775015419,218.4249219185704,86.94171428208853,25.02927204322969,191.95086018501553,94.77234165977825,8.630309028882571,12.684057848681409,8.087277862116252,4.233699483075574,-0.8565063502883108,True
DE,31.698634060411504,422.8794547271107,401-5169,no,yes,3.644164423493343,164.19893604758403,108.5961870158298,30.32293908334046,78.25585588926538,88.69757601202177,8.737179867059384,212.39203619468447,94.0999386041924,6.562608329001222,13.007355011532445,6.5759797791903205,5.070843849525566,0.15780082004815266,False
MA,124.70320267809609,412.05051015378604,387-9137,no,no,-1.8011472867490532,243.92784788129654,91.93337889063807,47.361929806997736,190.2639185683395,84.34392382134365,12.422754897071849,204.55099312389197,114.43646894050066,12.007723604752258,12.388713916453764,3.278222559809249,0.3720533356345861,-0.8441072525472819,False
NM,122.81102971784517,410.1550436606825,410-7553,no,no,25.30201609316172,127.38344859869244,82.75077177793811,27.05059349753923,227.4794664423897,133.68532314148516,25.43935061497507,119.50852712063278,96.42508302778775,13.61710941864472,8.494640779182328,-1.3105708504960392,0.9851805514777059,3.181043137414219,False
AL,34.409964205781854,407.74317810677655,349-4762,no,no,39.12556342734743,149.42495521486038,121.82416409693099,28.33666171840587,209.21432109812324,80.25088341785391,21.104961443938244,109.34225945092996,87.04689750079828,8.709576554814838,8.154438031416127,4.690474271907271,0.5538594222885933,-2.5549376082177635,False
MT,89.55741395927895,402.1837421189894,404-4486,no,yes,33.4746995493463,153.1831893254413,107.65443582142836,22.85982310150207,264.7258014131875,102.87828635984584,16.484186634994654,179.56635270657608,98.26362734737022,7.698187334976265,9.856272147352422,11.040916661309335,2.566533755738874,-4.126494061388408,False
IA,158.54243240264293,404.03314081229945,352-6084,no,no,3.872674357918224,261.9685237420926,47.954462093280206,41.43962759109037,313.5835419966643,125.34904210304873,23.449129963194334,182.80239034976177,85.17134589685419,7.8723723905080645,8.45865232210899,10.014158445816982,3.4799055842058984,-0.8768076442163364,True
MT,149.1501815930605,418.84837856830814,350-8680,no,no,0.590937913777801,118.71666155624858,82.67188847719673,13.990785955896879,176.68073538509466,82.97131826928289,13.795324737285187,252.09822605809944,95.90854968762767,9.849322360861855,10.786915832955195,5.981704734940348,1.2484645814980078,1.6833130339813436,False
AR,41.99947274073088,412.63073175962563,334-7443,no,no,35.21315213695182,139.2958217222825,126.53426328267729,25.99054042165476,233.2510262849341,116.09169523374283,22.264294576484367,224.37752406423928,130.0210378010079,8.387481201690278,11.348187315222077,9.686738724329977,9.323298734417632,-1.429237374740754,False
NC,73.82439175406478,405.9022437055079,396-4410,no,no,1.5198177290383672,227.4372984170764,81.86386981875076,42.4258815923835,98.46395071154453,135.85673747858536,1.6316351067462875,310.9558044658516,137.5408635276234,16.80446992788452,10.960398777157389,6.506130034185308,2.9678642387787666,2.7967314312312554,False
WV,193.62497290904128,407.50304857294793,384-6654,no,no,-0.5413500813814981,162.73716428257697,87.9278146190198,31.160534138574537,217.0167140294248,112.00721047724903,17.802662751740694,191.29949063626418,80.98089454983887,11.645120850056479,6.812730028161148,-3.698304430106118,3.2483451620130004,-1.9419565717920007,False
MA,158.44436664297692,411.8138612234603,370-9563,no,no,5.040921317935005,347.14068259637065,74.83158556377097,61.66629141383033,218.08154243231593,88.52120382431717,20.743146566366413,263.0527710466822,95.88388726077085,7.921411469157244,7.090707608907875,12.184901058706107,6.760477801593218,-4.258510410088773,True
CO,109.7692353135623,411.31969379634506,378-5633,no,no,0.23541023453103596,198.34678974618006,96.86320641529296,32.397799425318055,268.98784910686544,123.78415477754095,13.94766275347266,131.65396614762173,113.6776339260114,6.8889462372722905,16.437960663035472,3.3562834016820795,-0.16478405855253309,6.555841553144819,False
AL,42.53324994812904,414.84857778165576,339-9631,yes,no,-1.2169278975385116,78.33056741505722,124.11182512781821,11.597167614269567,250.05021068067373,112.62056816361726,23.780275257865092,262.3344021243277,98.57806179814965,14.813376232700701,13.048742916316435,0.400252999430073,3.2973845820277368,2.9480943061986817,False
WI,132.60691857549358,412.32541163598387,379-1720,no,no,-1.378845258221777,83.03056113210238,105.72466822760013,11.703905611727706,235.60035518644938,133.09748400182596,22.34083035567562,145.45513522737994,113.48874710794217,5.5494539403159795,8.415329979000084,5.273755695373696,2.906513618948442,0.8805155812467789,False
NE,130.53315557145595,412.7769442606633,334-2730,no,no,-3.639106755596122,200.3781412013483,94.86420702961613,32.759725452504405,270.6073401907044,119.18290097032073,20.220042390355154,165.64909736309056,75.6164963622829,6.785398556301604,17.027573641817085,3.24280826856692,-0.1069623376209421,0.12867657375084507,False
OH,135.034278166682,412.656426921559,391-8677,no,yes,1.6696773842799686,201.75185712774996,84.99280127499443,31.376521238310655,224.45330385837633,112.95465134330418,15.670138195012708,200.68519221348802,86.69802008151859,11.287948029942926,13.338171939164067,3.617648747821724,2.0676414761875543,0.37741180199986557,False
WI,59.98688177131097,409.5670806415034,393-7522,no,yes,-2.4600336079185077,198.20091021949605,107.05194207691443,38.757862195025766,221.6700699408353,107.76159620167455,16.353119332526422,224.30856505570364,90.37448674995721,12.313253750571036,11.70034201049041,5.64030813585654,9.012630328374605,-1.0977278443705365,False
NY,153.5703819476996,414.3036229285139,404-9504,no,no,3.294444756563241,215.74760518012386,55.50131342504048,33.1528853408032,111.1445618305299,94.77608725926224,1.7037063472538065,267.44812217610087,89.84575297919737,13.397174988776282,18.07259994610105,0.007621172150336641,8.836958658400281,3.9180180731804044,True
AL,34.52546020067019,414.46428409631847,359-6931,no,no,-3.8788051620047197,160.68849380483687,104.31389779583893,27.42884016933233,225.86257090683253,97.2733580648478,18.5614303176379,176.28651573997053,108.27339353017865,8.292686265621354,15.518937548807479,4.385768053374159,6.691648878715721,1.6981686241279266,False
TX,91.66234950397228,416.79083769192664,384-2372,no,no,0.381724346919751,177.3689151054873,74.79723302967064,24.651344759707378,208.4462970415809,101.69400110076445,18.568788767258905,274.82256810688267,63.243253253755924,13.62576278150884,13.243564045046703,5.095832377318888,6.028257348161043,3.0849243324286313,False
NM,93.98295930103825,414.57388117530115,343-9654,no,no,24.45067127549236,220.56092751683448,114.02719879385278,37.2696645838942,176.23267307279113,116.61059698294959,11.641989608120669,133.79789854957474,81.49865258994902,5.2168481274458465,13.71991724080198,-0.09977825153396935,4.340142886473981,-1.4964658707253695,False
TX,137.38451493340187,414.1652386946285,385-7387,no,no,-6.456741193870909,172.39906284486088,90.19143502987652,28.982848870728606,122.98716745077186,112.15903529109298,12.966148747675284,183.53898907941283,109.68573907783617,5.106851954139098,15.825970734599043,5.6575008770385775,1.7254545462279693,3.328622367313283,False
VT,72.98943312380045,409.4113510667105,341-9274,no,yes,6.054796631376558,206.52360451133313,126.04716056093773,33.89962893908138,209.9938442301932,110.0955690463076,18.53770154196609,227.70117010327658,105.0846282913562,5.500156574775573,6.774512543285647,15.160963412221463,6.7407303152436935,4.4354813544033105,False
MS,99.81276308455142,417.0045935306729,340-4972,no,no,-1.2758555915943282,162.5708798294444,80.00527092886895,25.34165020190984,286.64668643431827,108.94118058609973,25.11005324446035,196.1993237697295,90.75243471094473,10.736684290026638,12.693681519953866,-1.8820649724015892,0.2635266800785794,1.4998725611417467,True
NM,125.62690170712952,414.5587795014742,339-1405,no,yes,0.4232861464864179,223.73375240295152,97.8599426568955,37.57738550676285,162.0071153806553,112.48539251307015,12.454010011347052,235.855637187079,95.07187415697972,10.81459125577551,5.692470386781665,7.541097509088232,4.745385283976827,3.0816938891930454,False
AK,137.3236413330291,510.24182332686155,353-4002,no,yes,1.7143476765490315,238.02692017705863,118.90709192875596,39.52661732995728,192.07249769584385,96.4192111352494,18.469131844067178,213.23502617735653,45.45317082442227,11.20655875207531,15.179260773528313,4.410693263532869,2.4424326339751707,5.634009218017491,False
NH,100.92865205458158,412.65462931080003,411-1261,no,no,2.178387168346661,146.89883065095285,112.78705237214987,25.35939633189999,156.73586583119695,96.24279997742056,17.081682057567654,239.63513012970392,109.98466918469744,8.313362125354354,15.344962220574548,1.0991861075668021,2.6230775143792613,3.122038859189574,False
NJ,144.19322137682323,412.41795087050644,372-4868,yes,no,0.8216518147790465,174.52333863135505,84.71546802407642,35.82229000575398,147.83920095234902,84.30748932318112,11.107444072586965,243.96260029873844,91.8059267754064,11.53775783125533,-0.5322243163933793,0.19186013820304915,3.155982717042195,3.132429666619612,False
UT,113.24505835768159,417.30744250590044,402-9558,no,no,24.992153751119105,201.86347273588433,80.51916104766677,33.83653164767771,321.36223351268995,85.8977903259657,29.71309531268487,224.1284611297448,121.60687373522609,10.385920078204652,3.27056968233183,4.692059677149241,7.101927563744583,1.9626060705660715,False
MI,79.19616618864345,409.33482618763384,368-9507,no,no,1.5572121387654378,165.19368269717785,126.25872326420301,28.718601623922098,247.36265193707064,84.72919891401241,23.31608237348421,187.03836144794863,80.25191617023819,12.29702195618379,9.869618174883591,0.02958429223042458,6.225983796285673,2.960975188283653,False
RI,134.61759112992374,416.3658953152497,335-9066,no,yes,5.282643420096911,228.84628921524836,114.85897468204513,37.73660567295852,219.51931546110282,72.46690731135811,19.98361182952458,202.90290560702942,110.11135822846177,11.765264794127127,6.649432252596127,6.273704554890579,3.906282508172127,4.718106026617604,False
LA,100.31890981805098,415.84256304617656,378-6772,no,no,1.5669826285637918,144.67740294540604,66.0407620129082,22.586693470975714,277.9075767737505,102.48627736449335,28.321162582319538,319.79935120262815,98.13477694351765,12.24011857502575,5.94097504581195,1.2115440781639868,2.5886178194743406,5.594259726928835,False
CT,55.572563528438316,510.13860982744484,398-3632,no,yes,5.8939065596492615,205.57891387832066,99.4609324054956,35.721126859654056,210.79959777042464,86.6072221098986,15.200530981898062,130.71350480807206,50.66773012310086,7.263658828038864,11.9669419085239,5.913459036784125,4.644428478181682,-0.2952489845240269,False
CT,85.82882253798566,417.0892356724683,352-7234,no,no,2.703236520712968,102.23409217656025,93.40385558919678,24.851778014556672,266.6181987195159,139.76978384890919,21.705355054889147,154.7233629556282,104.7247597668722,4.429325602576456,14.729384242635428,4.020406991109894,6.985490895957424,2.5916523110369054,False
IL,145.7617023483229,512.8053262830683,356-1582,no,yes,-5.4172503773047875,126.48603825596436,99.6465035994059,20.55771691531812,232.40669747218703,74.1766480508114,17.939121870912494,286.11792160467866,101.40163534992695,4.991060385335174,8.337694065851574,3.6577900393055005,-2.5316725989695597,9.89231073232196,False
FL,36.06968969010207,417.73368401557195,386-7337,no,no,7.833308035163524,170.76866876259075,128.78693393788484,29.714313410094466,245.50739470705707,91.67914309424827,22.89506493422312,212.11986922694896,98.44051038019671,14.8378531861132,11.621954174348954,2.21167996715046,2.6189700334894424,2.0768612755562206,False
NC,35.16306075617115,414.69766625216204,375-8493,yes,no,-1.7230323254316566,108.33212253997549,128.28454775364472,15.464804454728379,261.4111186527071,131.62322673405558,21.132541205751416,213.29223231793816,77.91936671294546,8.465210739730932,8.465842679404238,6.8416490344034235,-0.8073016020831121,-3.5914701668729947,False
CO,96.584671899085,419.1609781897265,351-7309,no,no,4.486632045605205,205.9077342470061,91.93309429974855,26.84418388479475,182.07093193974535,151.08744805222383,12.892752583159442,231.73719250177433,111.72907858087395,13.598389352966365,15.930927882696627,-1.2913147787121435,2.693960064007832,4.129532718127424,False
MI,113.37815731514983,510.68538204519695,380-5873,no,no,0.08038032935831521,218.76808362427874,72.92221468858178,34.54050600420503,207.41367105364995,102.86755070601863,22.42944288023362,188.36817859379366,87.78912737449119,6.3759708427194415,7.799960667657038,3.9770889208219797,-1.2337138409609767,3.862373832001805,False
VT,18.10586087866381,511.8971285776974,406-4604,no,yes,3.183270772807739,227.49808339646037,83.58968049567673,46.17212858206128,209.8873428760616,106.96058055573833,22.90851744218226,167.06358368051926,89.01161205256257,5.057954702152085,9.664061316423659,-1.5349555492069502,-2.4982049505866097,-2.0117791704813732,True
KS,98.41472429617605,415.8462636725046,356-4146,no,no,19.934563267402616,279.91112760008207,89.46278884142512,49.0961708841743,98.38018219862893,143.73065330249477,6.953921281215259,102.86661515566416,46.09625502221301,3.200221402046832,13.722301645089182,9.211681208998272,-1.3377537485631414,-2.933691766806697,False
PA,86.28039925612757,408.74102012245254,330-1835,no,no,1.8772336292687637,137.07830376544632,105.23326433867022,28.482772603160356,203.3943333148926,93.60006736654395,12.817775789881178,207.39380646317318,131.8544621186455,9.937947973552205,4.790008252106044,6.4510272966665285,0.4494760135767566,-4.137798374402077,False
NY,94.6876341223452,412.79274402924904,339-7602,yes,no,-0.7595716361832163,235.77837554790082,103.0896916242028,38.80683329520407,281.94348153048946,106.4216827041288,29.330552351046855,237.1005216186527,119.60815593585843,11.068439702027657,0.5061236193538077,4.355441648250908,2.2996353174353237,0.37514154613364636,True
AR,85.5901941168044,512.1040525150345,390-2755,no,no,4.737009334769666,182.6355039758561,129.25580119573024,23.789506688730015,126.85337131116943,109.77103814137303,12.52219161323936,190.9850861107036,117.9206481102573,9.883090085962397,8.898695089490076,1.4398529851927542,-0.1416989852088446,5.835128238799342,False
KS,63.885980211390354,423.53588318472293,395-7857,no,no,1.316004502251028,167.50641087708522,86.49907332744382,25.113872989612666,229.97491443248492,74.70232663034449,20.812167126838773,190.15067729750754,121.50153190463345,7.1408932207318365,15.171309441127852,5.7914814707031095,0.2628860726775719,-0.5935731020255925,True
TN,97.46116575850563,413.87561477562974,358-3692,no,no,33.807827923904696,123.38361915447807,98.5477143909223,21.761074283132505,219.8001158571775,95.32434274167726,18.92500302878672,227.60292133074532,115.84382617367895,10.321281217136418,8.419613000766692,2.1255378628624317,4.427149717193427,3.62749621849651,False
LA,74.59032828997087,415.21298414627483,409-5749,no,yes,-6.492230614419211,216.38880278591793,127.75571563550788,38.30284158280936,110.50057110041914,95.10987779996661,7.019046813897272,236.54566997462075,110.73392483925018,8.270486530550059,8.468238265179565,-4.11358832913476,3.7203667395465567,-0.8371443967100842,False
IN,98.46158542625226,406.6613842069582,350-5993,no,no,25.743281960634125,142.6052513453372,108.23417464278727,24.75872861026531,192.08568212645355,90.73939752939982,15.100143632183912,164.9462655758905,97.61807921168158,11.837893677547953,11.677652464988272,2.439529477239774,7.776557823642164,-0.16181764860893177,False
VT,117.81877648332629,508.5359402953142,392-5941,no,yes,1.2316549051748873,221.98982097934092,122.61928436895985,36.289252962691045,167.9016841910637,106.8373511261543,15.903160127313415,161.79095601279712,111.71634690866941,3.2879980779120466,13.440849906153414,7.8398071237818945,5.824058754064298,2.550857701103215,False
MI,74.56350176719634,419.63334843435604,406-2213,no,yes,0.6708447193191216,179.07020983698004,76.25283874339877,33.99914706040973,239.7295049489349,117.01446980608947,19.227318918397508,199.49183268591443,99.69708576728654,6.594088099506949,8.134667031053993,-1.2421622589239085,-1.0476986832705477,-0.6011023121863293,False
TX,91.20248362425386,412.9810869468176,395-9214,no,yes,2.8834716411535517,263.0794064563359,88.29080746661913,43.42595997799712,163.29715708859996,115.98694979821805,14.978950584754655,199.6270199442966,73.81980862645737,7.669727342639201,8.949836395985978,6.805950831663537,0.49829875771746046,5.008103724624874,False
KS,20.647373498015607,413.57775857990094,340-8177,no,no,-1.0977127354123635,144.87610911476736,81.18690600340496,25.7434506104881,110.6493248746377,76.38924535564787,9.36009673147049,247.90400028239551,103.24360692828898,18.296795578409625,7.18895721276652,7.2989527556540335,4.0794409302779355,1.6119517525856204,False
CO,124.48855712607222,505.2375215288061,388-9464,no,no,0.14636131510389178,161.02905136000007,139.2204313125243,27.295984495097812,182.32740283228503,123.61045188241575,12.549339056995525,195.85049062989918,58.85634855590733,11.170494041749066,3.9781953347323764,9.14380480007443,-0.3596526631024739,7.154245882730432,True
CA,127.02081888683753,507.72716482637327,371-7917,no,no,3.5436802932449756,127.72760110687439,106.13617795868234,20.534492669913362,248.07019550523927,79.36588073176695,26.223391928418454,139.19241421821368,89.35227516782265,3.519261765120333,10.604266093170017,1.760699515605237,1.8069784208485595,0.22636585693587397,False
MO,141.11058301577572,409.87480032113996,373-9108,no,yes,-6.836067010336071,190.98828872819163,112.01444986508916,29.29611184688131,191.8960547795595,122.22200755000448,18.53209878268586,166.29667169269715,105.42070337147214,9.986573294312985,9.246368712800345,4.532942901506221,-3.831352892138268,3.4891617929957133,False
MO,20.55344380767154,409.8954140976358,403-4917,no,no,1.7680515049150238,179.70502415642918,90.57007479804481,29.118009739831116,142.65673108984632,73.28737583165125,12.991943027699,203.39854617403407,100.372224371266,10.687489744191302,4.43955518957688,6.023806296616181,-1.6498697306212713,4.7984157690381135,False
VT,56.99915164045508,423.39909166551195,328-2110,no,no,-1.0016544779806598,95.5929981863038,79.63841317976683,22.140865348093243,186.01026555979686,87.89953942174424,17.495063662428183,184.5992902523036,86.81463534468946,9.321233448983257,8.047847101444063,-2.4226505887670093,6.588142390841542,1.7278724650997486,False
OR,82.96520667953448,413.89996361904844,397-5381,no,no,-2.736954373660864,260.20115042323954,90.55587706053495,47.50734358979854,239.82266771006968,118.02686866184592,15.221324873935002,170.35757321611342,72.28069957979449,9.687442208154163,4.209363164623646,-0.06372940393346105,1.9615785694399601,-2.6196102547311884,False
LA,128.24830169918323,409.99972620102926,417-5320,no,no,1.0096326728279403,258.6882790017965,110.64039506193174,46.671166193845934,193.87168462669183,87.22543668327114,15.480461193839153,186.86931887477144,126.02653680474945,8.644214566486674,5.998220959510895,5.258891940290301,0.0029719897755613456,0.17062527678779427,False
OR,75.14534780085228,417.6999989932892,336-6997,no,no,3.6823538904259667,173.08020397932773,80.72213791105246,26.460608879675554,125.29813270554668,87.77333723998078,5.958098378719477,222.27163290842563,91.34422971365049,10.382393181721753,15.524094821600578,-4.069506394359301,1.2344971748475073,-1.2684513244393836,False
VA,113.59337024582555,412.81922512320955,336-1574,no,yes,3.1174314944525428,239.30306981119668,48.14426995112615,36.43693218109933,282.378818119199,109.32290663100046,24.424058659373955,234.4665612934014,85.06546958972612,6.071217661875501,5.904277451139743,5.02264599464921,7.495899743426362,2.6809502324199377,True
NH,227.26765249013238,513.8980407916606,421-8535,no,yes,-0.4053390927198859,166.55746806844115,98.94933203290555,32.449482647275865,157.85891958444796,100.51938649481963,14.577736613301195,213.69209085297817,97.72458704703486,13.889296799585544,1.6048655739841768,2.257608356315972,-0.6204447451330728,0.5115182554138176,True
IL,120.98305839680307,407.15391285663014,332-8160,no,no,2.6272228912828455,234.7465932277343,88.11605151909923,43.49430178134983,171.90788022604752,103.48167581638907,15.284016474742009,202.9538314245639,94.17157318351624,8.087484741146982,12.113215084745688,2.2406819407044773,4.070098556610132,-1.468242276199614,False
NH,127.79258619582158,406.10455293275163,378-4617,no,no,36.60420369533753,141.32076216964936,73.87040349526909,24.601746930047657,194.08427450973022,86.30480277448925,20.09576746000788,241.147604295142,83.78404922974268,7.058322720368183,14.059430315456758,8.16356965923363,6.934379816677293,3.034073425765773,False
MS,119.06075766870819,414.46612733276294,384-7724,no,yes,-0.2621138114795006,177.0862954965561,97.71071741026316,30.18838033724962,328.40998945721776,73.27417684510506,23.30794335739295,211.97559207768487,105.83171676387833,8.04702912671233,9.863023907666914,4.767488415091976,6.364912226120229,0.6168084170811494,False
NY,141.27637997530232,417.27333028280856,341-9890,no,no,25.920758344035377,212.2853133972105,130.1383265189461,30.77816603729491,263.41005104673593,124.70478250611241,20.072247082889348,172.99806052744248,122.60892743348492,6.337836920961294,8.708814567435974,11.129951304387355,-0.043189044982123725,0.20719360757359673,False
NV,48.48780532851762,509.317738107733,343-3399,no,no,-1.9057020933669897,261.6907996941992,117.74778676131568,46.782201333135504,172.63442101811057,92.18524420077446,16.223043998437998,75.39951244110735,106.20727743758377,1.0662938058353175,16.677059612685053,3.595260337534162,-0.0683283347380721,3.8181382951069853,False
SD,98.21679894340379,413.5098258916189,376-2408,no,no,2.513560046604411,201.8929989715083,125.60588996346162,38.20840534489773,282.92562513489355,77.41349830870776,24.851809971745443,194.4521027038329,83.37208808525504,11.21294969987177,7.796368925647539,3.1664253447793107,0.06897819256433291,1.6516791939731323,False
NH,91.55839046230496,414.4035051910634,377-5258,no,yes,44.87355955886193,245.47105721797362,112.336586975141,40.26272271452641,143.43664240175787,75.08451189634022,7.983707801346469,262.29649065593094,99.93219978932255,14.782579360998218,11.666969223740995,-3.531350029962349,4.973091957978413,-0.6750819403931807,False
GA,109.33559843879904,411.18443444649733,369-6880,no,no,12.861453340808236,224.68435728792832,111.32052987721524,35.382201197781136,130.32080277373262,119.71614609931875,14.659589603937913,200.57603597670564,106.1046992692267,3.1224017176341095,11.953389369207352,3.154681728859265,9.02571598011718,-2.99252319003907,False
NJ,127.92594993577671,511.19109480688195,340-4953,no,no,-5.054588506527375,189.55908853304697,131.6363515792099,36.51318577502641,185.70527062688288,100.9027568092873,20.39966636745524,206.9297119969825,134.84924781010565,7.685672270392949,10.133857864864737,4.191806534572741,5.237378119451323,-2.323203983302121,False
AL,165.4107550581358,409.6398202184653,403-6565,yes,no,2.4954943562891385,119.34531970919684,128.89541023774353,18.88440661131955,112.42299312966549,107.880092732546,10.916761021831396,181.11153088033953,91.5951739318616,6.780685891938027,8.801784784486243,9.7017259072055,1.401510499981426,0.9081233860171226,False
IA,72.16230949349796,413.66763563690347,384-5632,no,no,38.35966473320733,102.60216217991993,66.82933890191804,23.167180623569145,213.63100856830619,91.74889506532071,13.862785804320911,214.58971760449194,122.99672701292327,9.263563921292043,10.250505670310133,7.970296791633898,6.153476902271548,4.535336910822961,False
CA,135.8534554538689,410.2781556264922,398-2628,yes,no,0.9911632669679451,173.54226224372297,91.78167061751358,29.112844726402873,194.03130775093885,103.32612316168102,17.209175736165516,214.81303825378808,128.69397718669362,14.53895103174725,13.372138122948805,2.0661038121912503,1.6127109158322224,7.342135800368173,False
IL,50.17848240477976,510.9091448487982,397-6425,yes,no,3.7191207212073705,121.2623923174422,71.03342225198155,19.14031487940005,268.31443779974427,90.82708519758951,24.251027697748192,215.3984422187585,151.84406700814156,7.20926404673443,10.806538905426162,4.075922308866286,0.8548810083910818,4.251473389690404,False
GA,42.878368182527396,511.77096171895914,354-3237,no,yes,-3.9267734305604556,253.878016700247,99.19611457673503,42.68532400364019,264.1436775091615,88.59108790705402,21.33447305089598,193.13290647427618,102.44359798893379,13.467236416061343,11.765529217669133,6.327843472627065,2.595706724816107,7.7386511430076,True
SC,149.4240912653896,414.8048629818436,355-6930,no,yes,-0.13541214153853479,181.43491389684013,102.49454189052948,29.15010479690794,283.9873625281436,108.1749074728013,28.061733884243306,182.27266061549946,98.81795374683362,7.711371179111067,13.781666433837934,4.867765775000642,1.3366300158736273,1.6048750501177693,False
